XRF Depth,SiO2,CaO,MgO,Al2O3,Fe2O3,K2O,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO60,AORT,AORX,BFV,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CDF,CFTC,CMFF,CMFF_SIG,CMR_PHI_CO,CMRP_3MS,CNTC,CTEM,DCAL,DNPH,DPHZ,DPH8,DSOZ,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,ECGR,ECST,ESUF_WALK2,GDEV,GR,GR_EDTC,GTEM,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,KSDR,KTIM,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,QCPMT,RHGE_WALK2,RHO8,RHOZ,RSOZ,RXO8,RXOZ,SP,SPAR,STIT,T2LM,T2LM_SIG,TCMR,TENS,TNPH,WCAR_WALK2,WCLA_WALK2,WPYR_WALK2,WQFM_WALK2,DTCO,DTSM
10554,52.56493079,27.56726111,2.921617814,10.29146138,4.506448316,2.14828058,28.6544,45.0613,49.6513,46.2797,43.5761,29.6915,47.8045,52.2891,49.568,48.6676,29.8179,47.658,52.2101,47.8445,45.1953,21.6078,51.2748,13.3304,0.0367,0.0172,0.0167,0.0024,0.001,0.0047,0.0016,0.0001,0.0001,1535.364,3406.9797,0.0069,0.0038,0.0008,0.0098,5043.9199,185.3176,0.4827,-0.011,0.0002,0.0016,0,0.0492,0.2054,0.0268,0,0.1422,0.0172,0.0022,74.0376,60.0379,0.4303,2.1946,69.111,68.1811,184.3096,9.2327,-0.0029,0.0041,66.8611,63.4294,56.5677,0.0648,0.0788,0.0705,0.0001,0.0013,0.0651,0.0645,4.4904,4.4701,0.0632,0.9707,2.7477,2.7072,2.7097,0.0001,81.0304,79.1171,-215.8952,-215.7582,0,2.1262,-999.25,0.0437,4576.167,0.0705,0.4777,0.2472,0.0322,0.243,61.2857,106.2193
10555,66.67227764,13.66278641,2.330591676,11.67705152,3.236705431,2.42058732,25.8052,39.0499,42.2479,39.9319,37.893,25.4605,38.7292,41.7118,38.5862,38.0107,24.88,38.6638,41.3774,39.3851,37.9463,25.0426,40.6474,13.1523,0.0407,0.0121,0.0158,0.0066,0.0094,0.0007,0.0001,0.0001,0.0008,1549.405,3105.0601,0.0048,0.0038,0.0008,0.0177,4789.1982,185.3176,0.4981,-0.0114,0.0056,0.0066,0,0.0485,0.1812,0.027,2.1003,0.1712,0.0132,0.0021,83.8522,60.0379,0.4552,2.2269,78.2179,80.8882,184.3096,9.2481,-0.0025,0.0054,72.9901,47.1142,41.9558,0.084,0.0716,0.0783,0.0002,0.0006,0.0771,0.0801,4.3687,4.2627,0.0701,0.1757,2.7391,2.6987,2.7003,0.0001,60.0913,58.6098,-215.2096,-215.1341,0,2.9941,-999.25,0.0455,4587.167,0.0783,0.4125,0.2437,0.0247,0.319,62.7334,107.27
10556,66.9750811,12.79634902,2.20700388,12.37845585,3.187682615,2.455427535,24.3871,36.4273,39.1106,36.9699,35.2784,22.4058,31.5663,31.5683,28.6065,28.275,22.5901,31.9337,33.9345,32.6088,31.2448,27.049,30.4875,12.0937,0.026,0.0087,0.007,0.006,0.0078,0.0045,0,0,0.0003,1531.3558,2838.5667,0.0083,0.0037,0.0008,0.0186,4622.0972,185.3176,0.5059,-0.0118,0.0216,0.0243,0,0.043,0.1525,0.0242,4.4742,0.214,0.0107,0.0015,101.827,60.0379,0.4819,1.9967,94.9518,99.4407,184.3096,9.2559,-0.0027,-0.0171,97.5668,31.821,28.3023,0.0948,0.0772,0.0892,0.0001,0.0012,0.0997,0.0977,4.0028,4.0677,0.0812,0.1252,2.7261,2.6684,2.673,0.0001,40.5209,44.6055,-214.7298,-214.6345,0,4.5772,-999.25,0.0343,4568.2002,0.0892,0.3353,0.2162,0.02,0.4285,63.3792,107.5335
10557,66.68557198,12.94069228,1.840997501,12.56167168,3.376551887,2.594514673,25.144,37.8711,40.5217,38.2676,36.4835,27.6134,44.7275,45.4847,38.9705,38.3307,26.8204,41.901,43.571,41.438,38.7347,26.1318,40.9939,12.0576,0.0145,0.0037,0.0057,0.005,0.0005,0.0084,0.0005,0,0,1563.2172,2911.5002,0.0092,0.0037,0.0008,0.0143,4690.2866,185.3176,0.502,-0.0117,0.0188,0.0162,0.0213,0.0408,0.1456,0.0224,1.2171,0.2265,0.0144,0.0013,95.8741,60.0379,0.4452,2.0604,89.4163,90.0143,184.3096,9.252,0.0007,-0.0053,87.7051,61.8936,55.1912,0.0798,0.0092,0.0869,0.0001,0.0001,0.0828,0.0828,3.9843,4.0085,0.079,0.3662,2.726,2.6823,2.6779,0.0001,79.0578,73.3258,-214.0852,-214.2696,0,7.3725,-999.25,0.0236,4587.2002,0.087,0.3166,0.205,0.0269,0.4515,63.7533,107.9318
10558,66.39710657,21.03735612,1.329280275,7.874353822,2.25492869,1.106974519,25.6388,39.0141,41.7468,39.2964,37.1524,25.0655,40.3605,43.4435,40.3683,39.6859,25.781,40.7341,43.8556,41.3326,38.5479,25.4477,41.8632,12.4812,0.0264,0.0034,0.01,0.008,0.0087,0.0037,0.0005,0,0.0015,1556.8057,2946.6531,0.0094,0.004,0.0008,0.0224,4678.5503,185.3176,0.539,-0.0119,0.0214,0.0201,0.0213,0.0427,0.144,0.0232,4.5282,0.2254,0.014,0.0025,95.5652,61.2084,0.4395,2.4613,88.9795,88.9795,184.3096,9.289,0,0.0008,92.9753,45.7193,40.7101,0.0789,0.0308,0.0837,0.0004,0.0018,0.0815,0.0827,4.1423,4.0325,0.0769,0.5794,2.7266,2.6756,2.6735,0.0001,58.3058,64.9421,-213.8561,-214.0409,0,7.4289,-999.25,0.0358,4587.6001,0.0838,0.3122,0.2146,0.0262,0.447,64.2608,108.719
10559,68.27624119,12.76173218,0,12.6360828,3.621416706,2.704527122,24.8717,36.8517,39.6966,37.3671,35.3143,25.0484,36.0447,38.741,35.7523,35.2367,24.8499,37.1102,39.8236,37.0517,35.1491,26.7615,37.6024,13.1028,0.0398,0.0098,0.0132,0.0082,0.0133,0.0012,0,0.0008,0.0022,1558.127,2722.9199,0.0088,0.0042,0.0008,0.0256,4499.2871,185.3176,0.5136,-0.012,0.0301,0.0283,0,0.0432,0.1314,0.0234,7.639,0.2392,0.0135,0.0028,103.9922,60.0379,0.4707,2.2321,96.937,102.2976,184.3096,9.2636,-0.0034,-0.0165,98.4015,43.0942,38.3661,0.094,0.0867,0.0923,0.0006,0.0028,0.0893,0.0956,3.9487,3.9846,0.0849,0.1362,2.7244,2.6615,2.6586,0.0001,54.9459,56.5574,-213.6452,-213.9598,0,5.2063,-999.25,0.0486,4588,0.0924,0.2784,0.217,0.0252,0.4793,65.1075,108.5742
10560,69.48006917,11.56133292,0,12.81330896,3.563484415,2.581804538,23.7709,34.8125,37.4774,35.3853,33.3829,23.6728,34.5356,36.2251,33.2074,32.8003,23.5904,34.5776,37.1073,35.0878,33.0196,28.2604,34.6801,13.1081,0.0462,0.0217,0.0143,0.0033,0.0113,0.0014,0.0002,0.0014,0.0008,1551.4325,2591.6782,0.0082,0.0041,0.0008,0.0184,4357.5791,185.3176,0.4712,-0.0118,0.0258,0.0276,0,0.0431,0.1305,0.0239,6.9833,0.24,0.0108,0.0025,111.4761,60.0379,0.4702,2.5414,104.1128,104.0489,184.3096,9.2212,-0.0018,-0.0066,107.1064,37.7167,33.5644,0.1005,0.0377,0.0964,0.0003,0.0028,0.0965,0.0973,3.8772,3.8684,0.0874,0.3685,2.7218,2.6629,2.666,0.0001,48.0631,50.4801,-213.8658,-214.0492,0,2.8981,-999.25,0.0544,4591.3999,0.0965,0.276,0.2164,0.0201,0.4874,66.6855,112.026
10561,65.197739,11.38054194,1.543923308,14.85050448,3.849006983,3.178284294,23.0458,33.5031,35.7829,34.0123,32.0936,22.2155,32.4752,33.7057,30.7269,30.4074,22.8629,33.3486,35.3929,33.9038,31.7681,29.4011,32.4921,13.0683,0.0454,0.0203,0.0155,0.0058,0.0065,0.0051,0.0008,0,0.0001,1560.2896,2529.4939,0.0086,0.0039,0.0008,0.0183,4256.2832,185.3176,0.4604,-0.0118,0.0321,0.0268,0.0377,0.0416,0.1358,0.0228,6.3431,0.2366,0.0102,0.003,112.7751,63.5495,0.4554,2.1864,105.3775,110.7826,184.3096,9.2104,-0.0043,-0.0098,112.2341,38.6264,34.3769,0.0937,0.0854,0.0967,0.0002,0.0031,0.0972,0.0914,3.7848,3.8465,0.0887,0.6494,2.7201,2.6641,2.6552,0.0001,49.2278,50.9259,-214.3504,-214.2997,0,2.4933,-999.25,0.0541,4615,0.0968,0.2904,0.209,0.0191,0.4815,66.6909,112.0222
10562,68.25285806,11.15734746,1.445623264,12.97240584,3.572224067,2.59954131,22.723,33.002,34.93,32.9678,31.2757,23.0416,34.4168,35.3273,31.3871,31.0823,22.8173,33.4537,35.4236,33.6266,31.7843,30.3326,33.2277,13.4975,0.0353,0.0073,0.0143,0.0108,0.004,0.0066,0.0005,0,0,1560.5942,2463.8975,0.0083,0.004,0.0008,0.0219,4220.5347,185.3176,0.4512,-0.0118,0.032,0.0339,0.0324,0.0451,0.1388,0.0239,7.8823,0.2277,0.0193,0.0025,110.724,60.0379,0.4363,2.5384,103.5043,117.1457,184.3096,9.2012,-0.0034,-0.006,95.5873,39.1252,34.822,0.1041,0.0711,0.1007,0.0003,0.002,0.1075,0.1026,3.8164,3.8413,0.0918,0.2302,2.7334,2.6521,2.6554,0.0001,49.8658,49.8904,-215.0076,-214.6693,0,4.2164,-999.25,0.0436,4624.6001,0.1009,0.2983,0.2268,0.036,0.4389,66.3769,111.3166
10563,72.44733849,11.10433829,1.823581149,10.09321575,2.708833649,1.822692678,22.893,33.3215,35.142,33.141,31.6665,22.3608,30.4633,30.5019,28.3689,28.1679,22.2474,31.4918,32.7094,30.6812,29.4724,30.1741,30.4433,13.1495,0.029,0.0019,0.0107,0.0133,0.003,0.0029,0.0022,0,0,1553.5452,2385.844,0.0052,0.0039,0.0008,0.0215,4198.2344,185.3176,0.4211,-0.0118,0.0301,0.031,0,0.0422,0.1371,0.0229,8.4021,0.2342,0.0145,0.0023,121.7628,62.379,0.4408,2.3562,113.9789,121.0472,184.3096,9.1711,-0.0019,-0.0009,117.3372,36.2811,32.2825,0.1056,0.0522,0.1071,0.0002,0.0005,0.1072,0.1103,3.7512,3.8316,0.0962,0.8262,2.7255,2.657,2.6585,0.0001,46.2258,45.3418,-215.6458,-215.1471,0,5.66,-999.25,0.0341,4667.5,0.1073,0.2939,0.212,0.027,0.467,66.5081,111.4887
10564,72.13090936,10.68217247,0,11.64443982,3.278876389,2.263601964,23.9129,35.8102,37.7661,35.4629,33.9319,24.9138,37.9737,36.9537,33.6985,33.487,23.9417,36.0066,37.7148,35.2881,33.983,28.1985,35.4744,12.7394,0.0394,0.0122,0.0127,0.0098,0.0056,0.0014,0.0026,0,0,1560.4772,2669.3125,0.0049,0.0039,0.0008,0.0194,4353.188,185.3176,0.3957,-0.0112,0.0271,0.0248,0,0.0393,0.1273,0.0212,5.6515,0.2508,0.0123,0.0027,107.913,61.2084,0.4633,2.4917,101.1315,113.736,184.3096,9.1457,-0.002,-0.0025,101.7758,41.2687,36.7358,0.0952,0.0453,0.0904,0.0002,0.0007,0.0926,0.0922,3.7595,3.7851,0.083,0.5328,2.7183,2.6675,2.6636,0.0001,52.6089,51.2582,-216.0568,-215.7757,0,3.1741,-999.25,0.0442,4723.1665,0.0904,0.2674,0.1974,0.0231,0.5122,65.9897,111.6001
10565,74.32494977,11.73094107,0.9998616717,9.11450878,2.3283338,1.50140491,25.1192,38.5688,41.1768,38.7752,36.8982,25.258,39.8593,41.1804,36.7149,36.5355,25.4019,40.0967,42.1788,39.9221,37.3339,25.7897,38.7492,12.7226,0.0488,0.0184,0.0207,0.0057,0.0072,0.0012,0.002,0.001,0,1539.4336,2863.915,0.0073,0.0041,0.0008,0.017,4544.5273,185.3176,0.3788,-0.0109,0.0273,0.0262,0,0.0409,0.1275,0.0218,3.1552,0.2481,0.0138,0.0033,101.833,63.5495,0.4563,2.5719,95.5074,100.5598,184.3096,9.1288,-0.0022,-0.0082,94.0015,46.8028,41.677,0.085,0.0493,0.0848,0.0002,0.0022,0.0873,0.0837,3.7433,3.7594,0.0785,0.5208,2.7211,2.6653,2.6633,0.0001,59.6914,59.1998,-216.3585,-216.5217,0,2.4786,-999.25,0.0561,4610.0005,0.0848,0.2679,0.2057,0.0259,0.5005,65.571,110.1839
10566,71.53835242,10.61298134,1.51628691,11.09276165,3.119365816,2.120251875,26.254,41.0067,44.4229,41.2747,39.1067,26.7043,42.5585,46.7306,44.0343,43.8761,25.8221,41.2519,44.7264,41.4535,38.5558,24.2279,45.0946,12.4142,0.0491,0.0096,0.0235,0.0128,0.0052,0.0009,0.0013,0.0011,0.0001,1538.2487,2943.9065,0.0054,0.0041,0.0008,0.0214,4699.4966,185.3176,0.3595,-0.0108,0.0292,0.0305,0,0.0389,0.1135,0.0212,5.7563,0.2674,0.0078,0.0037,104.6813,60.0379,0.4939,2.5726,98.2652,84.7388,184.3096,9.1095,-0.0036,-0.0126,99.6412,47.1464,41.9837,0.0921,0.0908,0.086,0.0003,0.0011,0.089,0.0925,3.832,3.7903,0.0798,0,2.7105,2.6578,2.6601,0.0001,60.131,60.0749,-217.0037,-217.3611,0,3.1229,-999.25,0.0545,4596.8335,0.086,0.2304,0.1955,0.0145,0.5596,64.1753,108.3218
10567,72.22206374,9.822372608,1.641715332,11.05946822,3.202559073,2.051821026,27.0348,43.7421,47.4572,43.5103,41.077,27.7939,43.661,46.7552,44.694,44.6442,28.1164,43.6095,47.924,43.9181,41.4303,22.9831,46.9412,11.5732,0.0457,0.0079,0.0207,0.0145,0.0042,0.0045,0.0002,0.0002,0.0005,1536.4508,3240.3398,0.007,0.0039,0.0008,0.0242,4876.373,185.3176,0.3403,-0.0103,0.0262,0.0177,0.0086,0.0362,0.1083,0.0201,5.9627,0.2778,0.006,0.0029,93.9176,61.2084,0.4696,2.6063,88.2388,85.6056,184.3096,9.0903,-0.004,-0.0092,85.3674,67.6523,60.3479,0.0703,0.0896,0.0744,0.0004,0.0018,0.0696,0.0706,3.7861,3.7788,0.07,0,2.7055,2.6797,2.6652,0.0015,86.4472,78.8844,-217.8182,-218.248,0,3.6366,-999.25,0.0527,4583.6665,0.0745,0.2164,0.1818,0.0112,0.5905,63.2745,106.3145
10568,69.57657034,9.693849599,1.108160868,13.16389697,3.848946322,2.608575906,27.2603,46.3756,50.4487,45.678,43.1228,25.4012,45.1409,47.7974,42.3843,42.4997,27.0355,47.1657,49.0848,45.333,42.9127,21.8924,46.3524,10.9404,0.0472,0.0164,0.0208,0.0084,0.0041,0.0055,0.0001,0,0.0001,1542.0405,3433.9292,0.0082,0.0038,0.0008,0.0182,5038.0698,185.3176,0.3264,-0.01,0.0265,0.0244,0.013,0.0425,0.1093,0.0248,5.0427,0.2646,0.0006,0.0028,88.724,61.2084,0.4408,2.4522,83.4123,88.857,184.3096,9.0764,-0.0045,-0.0122,83.7104,49.2511,43.8675,0.0797,0.1043,0.0697,0.0002,0.0029,0.0685,0.0743,3.6923,3.7264,0.0661,0,2.7079,2.6682,2.6648,0.0001,62.8307,69.6401,-218.7973,-219.1376,0,2.482,-999.25,0.0554,4611.6001,0.0698,0.2191,0.2136,0.0012,0.5661,62.3976,104.5367
10569,74.82872636,11.66397138,1.780678293,8.092087138,2.317879279,1.316657548,28.1832,50.7878,55.4556,49.7219,46.5781,25.8653,46.2169,47.7188,37.6796,37.9029,27.0315,48.8905,51.066,45.5042,42.7209,20.1118,42.4155,11.8266,0.0406,0.0213,0.0138,0.0042,0.0035,0.0049,0.0003,0,0,1541.377,3409.4612,0.0074,0.0035,0.0008,0.0128,5045.4297,185.3176,0.321,-0.0101,0.0206,0.0192,0.013,0.0406,0.1205,0.0233,7.4742,0.2552,0.0045,0.0024,86.8468,62.379,0.4232,2.7173,81.6676,90.5455,184.3096,9.071,-0.0031,-0.0111,84.6645,56.0619,49.9673,0.0699,0.0509,0.0713,0.0001,0.0018,0.069,0.0722,3.589,3.6235,0.0668,0.1502,2.7116,2.6772,2.6747,0.0001,71.5718,67.8308,-219.9091,-219.9654,0,1.9126,-999.25,0.0479,4645.8003,0.0714,0.2492,0.204,0.0084,0.5384,61.2925,103.2168
10570,74.2779701,13.11614196,2.696905669,6.433120601,2.336636514,1.139225158,31.6,61.8539,69.0747,60.773,56.3692,30.4572,59.3653,64.2495,53.0196,53.4263,31.2492,60.9934,66.3246,61.3093,55.7785,16.4547,58.4569,14.0449,0.0372,0.021,0.014,0.0022,0,0.0052,0.0018,0,0,1542.9329,3816.541,0.0071,0.0038,0.0008,0.0093,5364.4741,185.3176,0.3248,-0.0098,0.0111,0.0136,0.0036,0.0334,0.1349,0.0179,5.8038,0.2522,0.0133,0.0017,74.0358,62.379,0.4104,2.6281,69.6083,80.8379,184.3096,9.0748,0.0001,-0.0061,69.9017,64.1361,57.1984,0.0701,-0.0114,0.0621,0.0001,0.0014,0.0583,0.0681,3.6268,3.6331,0.0579,0,2.7146,2.6867,2.691,0.0001,81.934,83.0256,-220.8217,-220.6674,0,1.8965,-999.25,0.0443,4639,0.0621,0.288,0.1679,0.0249,0.5192,59.7262,100.0594
10571,69.5220088,10.50068247,2.456391968,11.71444584,3.692130761,2.114340151,37.8531,86.6072,103.2811,86.9289,77.733,38.0995,85.744,104.7817,89.3115,90.3925,38.508,89.1068,100.4496,86.739,76.3046,11.5037,101.3919,15.9734,0.0264,0.0089,0.0147,0.0028,0.0001,0.0066,0.0026,0,0,1538.533,4723.9082,0.0093,0.004,0.0008,0.012,5834.7134,185.3176,0.3079,-0.0089,0.0132,0.0132,0.0036,0.0311,0.1709,0.017,3.985,0.214,0.0101,0.0015,62.9206,64.7201,0.3734,2.4286,59.2038,65.4394,184.3096,9.0579,-0.0018,-0.0199,59.8493,125.062,112.9929,0.0421,0.0509,0.0418,0.0001,0.002,0.0294,0.0401,3.884,3.8897,0.0404,0.1855,2.7152,2.6875,2.6874,0.0071,217.0551,172.542,-221.5568,-221.2132,0,4.0542,-999.25,0.0357,4605,0.0418,0.3847,0.1562,0.0188,0.4402,57.7265,98.5673
10572,53.07006102,38.68512406,0,5.48017602,2.044982212,0.7196566833,48.3254,148.1108,180.3325,142.5588,128.9992,55.3272,185.0811,370.6195,296.2601,301.5314,56.5769,204.6167,218.494,171.2177,147.6917,7.0146,299.4127,17.3367,0.0199,0.0033,0.0074,0.0068,0.0026,0.0002,0.0008,0.0021,0.0006,1537.9845,5629.5015,0.004,0.004,0.0008,0.0132,6350.1895,185.3176,0.3056,-0.0083,0.0123,0.0095,0,0.03,0.2172,0.0158,3.3287,0.1625,0.0131,0.0019,47.7403,62.379,0.3437,2.4968,44.925,47.4936,184.3096,9.0556,-0.0027,-0.0127,44.0256,245.3614,219.9171,0.02,0.0611,0.0295,0.0001,0.0001,0.0293,0.0241,4.4233,4.3263,0.0289,0.2148,2.7244,2.6937,2.689,0.0103,342.9016,403.329,-221.4798,-221.6472,0,6.3263,-999.25,0.0239,4610.667,0.0295,0.5092,0.1506,0.0246,0.3156,56.8964,96.2748
10573,54.1546104,34.44610746,2.253399756,6.220667407,2.142768881,0.7824460964,44.0402,123.2967,151.3843,120.2445,111.2215,57.2037,273.2213,260.0083,154.2146,157.3347,50.487,224.4608,235.6357,198.4681,184.5629,8.3164,169.0051,14.7776,0.0194,0.0028,0.0093,0.005,0.0031,0.0008,0.0014,0.0015,0.0002,1535.0084,4146.3564,0.0046,0.004,0.0008,0.0119,5760.0938,185.3176,0.294,-0.0095,0.0075,0.0051,0,0.0309,0.19,0.0161,4.1096,0.1927,0.0164,0.0012,46.5518,62.379,0.3463,2.6037,43.8298,44.4888,184.3096,9.044,0.0005,0.0173,41.8433,381.1707,342.2736,0.0454,-0.0313,0.0604,0,0.0002,0.0595,0.0492,4.3155,4.2033,0.0558,0.5336,2.7243,2.7013,2.6971,0.0122,710.134,540.5004,-221.589,-221.713,0,5.7771,-999.25,0.024,4627,0.0602,0.436,0.1552,0.0306,0.3781,59.8053,98.7801
10574,73.96146926,8.178081418,1.982136,10.92941831,2.887308684,2.061586328,35.6998,75.8571,88.3128,74.6063,70.7756,31.1251,73.1715,73.8037,50.6794,51.2895,34.1113,77.5982,86.6405,73.3162,68.9522,13.4037,61.8449,12.1368,0.0268,0.0115,0.0113,0.0034,0.0031,0.0055,0,0,0,1534.6124,3252.3525,0.0079,0.0034,0.0008,0.012,4976.6294,185.3176,0.2979,-0.0101,0.0242,0.0261,0,0.0357,0.1171,0.0205,5.923,0.2678,0.004,0.002,72.6377,61.2084,0.3951,2.0997,68.3783,74.756,184.3096,9.0479,-0.0025,0.0034,64.321,56.7338,50.5671,0.0845,0.0617,0.0778,0,0.0013,0.0687,0.0904,3.5652,3.7479,0.0725,0.6672,2.7054,2.6654,2.6686,0.0007,72.431,96.8344,-221.546,-221.6291,0,2.7534,-999.25,0.0348,4693.2002,0.0778,0.2401,0.1793,0.0075,0.5731,59.9489,100.4772
10575,80.74908599,7.94334459,0,7.981274071,1.908459287,1.417836056,31.4938,55.5455,62.1273,55.5333,52.9132,27.8531,47.5838,47.9775,39.3081,39.7448,27.4228,45.6788,50.2005,45.8316,42.9768,18.0072,45.228,12.5992,0.0326,0.0172,0.0112,0.0017,0.0061,0.0025,0,0,0,1533.0278,3253.1924,0.0061,0.004,0.0008,0.0103,4842.2671,185.3176,0.3133,-0.0101,0.0334,0.0373,0,0.0393,0.0855,0.0225,5.2331,0.2984,0.0039,0.0025,100.1166,62.379,0.4352,2.1805,94.1793,98.4065,184.3096,9.0633,-0.0038,-0.0237,97.5191,44.494,39.6146,0.0793,0.1018,0.0727,0,0.0008,0.0783,0.0807,3.4642,3.542,0.0693,0.3828,2.7035,2.6463,2.6529,0.0001,56.7349,63.0254,-221.4504,-221.4707,0,1.9134,-999.25,0.0387,4544.6665,0.0726,0.155,0.1975,0.0073,0.6402,59.9501,100.7779
10576,79.38917547,10.40985624,1.367646154,6.146392273,1.701709099,0.9852207616,34.3923,59.4338,65.5671,59.1391,57.3892,33.097,47.6127,52.2707,53.9066,54.6347,33.8282,51.9552,56.6017,52.926,46.0537,16.9093,57.2201,15.9489,0.0266,0.0088,0.0032,0.0052,0.0129,0.0001,0,0,0,1520.5131,3621.3433,0.0037,0.004,0.0008,0.0183,5218.7925,185.3176,0.3133,-0.0099,0.029,0.0245,0.0092,0.0399,0.1291,0.0225,6.7872,0.2467,0.0076,0.0019,86.6573,61.2084,0.4113,2.2091,81.5182,95.6743,184.3096,9.0633,-0.0044,-0.048,81.2658,80.167,71.9057,0.0688,0.1228,0.0665,0.0001,0.0002,0.0678,0.067,3.7083,3.7742,0.0637,0.1848,2.7155,2.6681,2.6604,0.0001,110.9494,80.4858,-221.4337,-221.3316,0,4.361,-999.25,0.0303,4575.3335,0.0666,0.2723,0.2005,0.0142,0.513,59.7043,101.2779
10577,55.19390564,25.81685622,5.223479167,7.08710195,5.339409702,1.339247324,37.7657,76.235,84.9572,71.2703,71.6309,45.5113,98.6317,102.575,102.4758,104.6464,43.821,99.3988,105.1023,84.4795,80.9006,14.0311,109.54,17.6095,0.0185,0.0014,0,0.007,0.0162,0.0016,0,0,0,1563.3949,4420.8223,0.0076,0.0034,0.0008,0.0247,5859.7231,185.3176,0.2671,-0.0091,0.0141,0.0031,0.0469,0.0391,0.1993,0.022,3.5543,0.1662,0.0094,0.0015,62.424,61.2084,0.364,2.3382,58.8467,66.799,184.3096,9.0171,-0.0067,-0.0316,60.4816,103.3195,93.4048,0.0489,0.141,0.0526,0.0003,0.0003,0.0447,0.0507,4.15,4.2532,0.0501,0,2.7286,2.7047,2.6859,0.0046,173.9515,138.5215,-221.5398,-221.268,0,12.0444,-999.25,0.0261,4622.7998,0.0527,0.4611,0.1967,0.0176,0.3245,60.0261,101.3175
10578,52.07885397,35.01585051,1.646000363,6.70005167,3.425226837,1.134016645,37.7497,79.6512,89.8395,71.5439,72.9244,45.1895,116.2347,189.8769,88.9606,91.3844,44.1458,127.5048,159.3792,91.9982,106.0418,13.9774,94.0111,13.9272,0.0178,0.0005,0.0033,0.0093,0.0077,0.0035,0.0009,0,0,1548.812,4660.9409,0.0074,0.0036,0.0008,0.0213,5870.0488,185.3176,0.2555,-0.0087,0.0087,-0.0049,0.0274,0.0406,0.1975,0.0224,0.8646,0.1662,0.0131,0.0016,55.8136,60.0379,0.3488,2.3623,52.6432,54.9801,184.3096,9.0055,-0.0035,0.0044,42.8329,373.8307,334.5928,0.0282,0.0722,0.0451,0.0002,0.0003,0.0278,0.0282,4.5328,4.3628,0.0428,0.1209,2.7333,2.7183,2.6952,0.0001,482.1418,256.79,-221.4545,-221.2688,0,10.1033,-999.25,0.0251,4571.5,0.0449,0.4562,0.2042,0.0244,0.3151,60.2726,100.841
10579,74.68827028,8.102882046,1.170973913,11.08084888,2.790623678,2.166401204,34.5252,67.0827,76.1155,64.8287,62.3928,28.4417,54.7937,55.985,41.0228,41.7617,29.2557,54.3216,60.2724,52.9286,50.5916,15.4253,50.7065,11.3099,0.0225,0.0018,0.006,0.0104,0.0045,0,0.0006,0.0018,0,1545.45,3658.5208,0.0026,0.0039,0.0008,0.0172,5219.1929,185.3176,0.2786,-0.0096,0.0173,0.0241,0,0.0427,0.1364,0.0239,5.3876,0.2336,0.0091,0.0025,97.0163,62.379,0.4155,2.3618,91.4082,103.1774,184.3096,9.0286,-0.0006,0.0113,92.3792,49.2939,43.9041,0.0852,-0.0002,0.0652,0.0001,0.0001,0.0648,0.0815,3.5401,3.7756,0.061,0.4845,2.7209,2.6687,2.6804,0.0001,62.8828,67.9992,-221.2077,-221.3601,0,6.3994,-999.25,0.0251,4599.6665,0.065,0.2919,0.2145,0.017,0.4765,60.2205,100.7261
10580,73.56593098,5.600351059,1.724262899,13.16261113,3.341135548,2.605708391,35.7631,72.1034,85.4105,74.4564,67.1128,33.516,38.5593,40.3933,36.9577,37.3626,33.2679,56.6817,64.2062,61.1411,49.7696,13.4307,42.4541,11.9576,0.0223,0.0001,0.0043,0.0122,0.008,0.0031,0.0001,0.001,0.0013,1540.9346,3495.981,0.0077,0.0043,0.0008,0.0256,5088.0566,185.3176,0.2671,-0.0097,0.0334,0.0311,0,0.0339,0.1126,0.0176,4.292,0.2779,0.0133,0.0032,121.0648,60.0379,0.437,2.6086,114.1272,110.9322,184.3096,9.0171,-0.0021,-0.0004,140.8166,57.9263,51.635,0.0894,0.0296,0.0686,0.0005,0.0014,0.0682,0.092,3.4695,3.5005,0.0659,0.7491,2.7102,2.6568,2.6528,0.0001,73.9613,87.9914,-221.2765,-221.551,0,12.0323,-999.25,0.03,4674.8335,0.0687,0.2279,0.1704,0.0249,0.5767,60.1025,99.6005
